Bird_ID,Species,Region,Habitat,Weather_Condition,Migration_Reason,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Flight_Distance_km,Flight_Duration_hours,Average_Speed_kmph,Max_Altitude_m,Min_Altitude_m,Temperature_C,Wind_Speed_kmph,Humidity_%,Pressure_hPa,Visibility_km,Nesting_Success,Tag_Battery_Level_%,Signal_Strength_dB,Migration_Start_Month,Migration_End_Month,Rest_Stops,Predator_Sightings,Tag_Type,Migrated_in_Flock,Flock_Size,Food_Supply_Level,Tracking_Quality,Migration_Interrupted,Interrupted_Reason,Tagged_By,Tag_Weight_g,Migration_Success,Recovery_Location_Known,Recovery_Time_days,Observation_Counts,Observation_Quality
B1989,Crane,North America,Mountain,Stormy,Avoid Predators,-39.31655006,91.76765285,-37.11475552,-46.0610191,2138.81,51.9,51.5,8976,447,13.6,30.2,52,962.5,1.7,No,31,-77.1,Mar,Dec,1,5,Radio,Yes,10,Low,Good,Yes,Injury,Researcher_B,13.4,Successful,No,83,16,Low
B2093,Hawk,South America,Mountain,Stormy,Breeding,3.400962306,57.93080465,44.21552214,-137.6744316,2166.61,51.9,47.97,6739,859,5.7,51.2,79,952.4,15.8,No,18,-69.6,Jan,Mar,5,6,GPS,Yes,166,High,Good,No,Lost Signal,Researcher_A,16.2,Successful,Yes,57,96,Low
B2194,Crane,Asia,Grassland,Stormy,Climate Change,46.8585135,50.37609803,42.57921517,-146.798249,1291.9,51.9,45.7,1744,177,-8.4,58.7,47,952.3,14.1,No,30,-62.6,Nov,May,12,7,Radio,Yes,251,High,Poor,No,N/A,Researcher_A,24.2,Failed,No,61,44,Low
B2318,Goose,North America,Forest,Windy,Feeding,-39.74600042,41.52505428,-17.29992913,-16.67653177,2428.31,51.9,37.52,6879,238,24.1,12.4,59,1029.4,2.3,No,45,-54.6,Nov,Apr,2,6,GPS,Yes,292,High,Poor,No,N/A,Researcher_B,29.2,Successful,No,43,38,Low
B2356,Hawk,North America,Coastal,Rainy,Avoid Predators,64.77002655,120.6779736,16.97662878,-11.34399229,2803.73,51.9,46.3,7359,521,4.5,10.1,23,981.3,18.5,No,75,-74.4,Sep,Nov,3,6,GPS,No,186,High,Excellent,No,N/A,Researcher_B,19.2,Successful,Yes,51,11,High
B2733,Goose,Asia,Forest,Foggy,Breeding,7.315019012,-56.61535474,-83.75110311,-86.23427095,2282.9,51.9,49.66,8218,542,0.5,59.2,25,1013.8,4.1,Yes,84,-64,Jan,Dec,13,3,Radio,Yes,26,Medium,Good,No,Injury,Researcher_B,29.4,Failed,No,98,78,Low
B2860,Hawk,Asia,Urban,Clear,Climate Change,75.05579749,-158.7718703,-68.88311838,108.7449597,2033.37,51.9,55.15,8211,831,-8.7,53.4,46,1005.4,3.4,Yes,67,-55.1,Sep,Nov,1,2,Radio,Yes,224,High,Good,No,Predator,Researcher_A,6.5,Successful,Yes,24,22,Moderate
B2997,Hawk,South America,Mountain,Rainy,Feeding,-17.3350422,-38.81831554,11.45057654,-74.5149654,1830.04,51.9,45.45,6859,173,21.4,14.2,33,965.7,8.2,No,23,-55.6,Feb,Jun,8,3,Radio,No,131,Medium,Excellent,No,Injury,Researcher_B,14.5,Failed,No,101,11,Low
B3338,Crane,Europe,Grassland,Foggy,Feeding,-31.91366327,39.24846828,-54.83709322,164.012278,2430.85,51.9,62.5,5175,258,26.4,30.1,47,1017,11.5,Yes,11,-75.3,Apr,Nov,12,3,GPS,No,16,High,Excellent,Yes,Predator,Researcher_A,9.8,Failed,No,29,40,High
B3694,Goose,Africa,Grassland,Windy,Breeding,-21.12271879,-84.93993406,-59.86751196,68.17062501,2231.24,51.9,37.65,9865,630,33.8,13.2,54,980,4.7,No,56,-70.6,Apr,Dec,2,9,GPS,Yes,374,High,Good,Yes,Storm,Researcher_B,10,Successful,No,85,12,High
B3800,Warbler,Africa,Coastal,Foggy,Breeding,-50.40539926,-165.3112936,-48.76658264,97.88269079,2342.91,51.9,55.94,9074,320,0.5,16,67,1039.1,10.8,No,99,-74.8,Apr,May,4,6,Radio,Yes,453,High,Fair,No,N/A,Researcher_B,8.9,Successful,No,50,15,Moderate
B3871,Swallow,Europe,Coastal,Clear,Breeding,-74.54509369,163.5910277,85.14229548,5.855468318,3086.77,51.9,55.98,6863,730,34.3,46.1,57,961.2,6.5,Yes,94,-71.5,Sep,Dec,5,1,GPS,Yes,381,High,Good,Yes,N/A,Researcher_A,19.7,Failed,No,45,82,High
B4020,Goose,Australia,Forest,Rainy,Avoid Predators,-61.10943697,111.9288443,66.26981764,-13.13137495,3210.46,51.9,47.09,6517,478,-0.7,26.8,95,1009.5,4.7,No,76,-67.1,Apr,Nov,6,7,GPS,No,26,High,Good,Yes,N/A,Researcher_B,17.2,Successful,No,16,30,High
B4095,Hawk,Australia,Forest,Stormy,Feeding,-39.27840832,13.97858204,9.043551545,-67.52108771,2464.49,51.9,54.29,8043,729,32.8,22.9,37,966,14.6,No,76,-70.4,May,Apr,6,6,GPS,Yes,427,Low,Fair,Yes,N/A,Researcher_A,26.7,Failed,No,107,75,High
B3334,Stork,Europe,Mountain,Rainy,Avoid Predators,63.40759683,118.9572899,-62.54619695,65.78606542,2304.37,51.9,48.97,9425,792,27.1,53.5,58,1028.3,8.7,No,12,-69.1,Apr,May,11,0,GPS,Yes,435,High,Fair,No,Lost Signal,Researcher_A,19.8,Failed,No,31,51,High
B1067,Stork,Australia,Mountain,Rainy,Breeding,88.64904184,-151.8802428,-41.31902006,-86.31826702,2337.59,51.9,53.71,9708,356,24.8,8.6,54,1033.4,3.4,Yes,21,-59.3,May,Dec,1,1,Satellite,No,65,High,Fair,No,Lost Signal,Researcher_C,22,Successful,Yes,85,74,High
B4801,Crane,North America,Wetland,Windy,Breeding,-44.09492362,-170.5519847,18.37824378,174.6380094,2742.92,51.9,54.8,7634,174,15.2,39.4,89,1031.5,8.1,Yes,84,-73.4,Oct,Oct,3,4,Radio,No,475,High,Good,No,Injury,Researcher_C,26.9,Failed,Yes,76,61,Moderate
B4869,Crane,Europe,Forest,Clear,Climate Change,-60.22479838,97.8296191,-57.22675137,13.29632678,2801.68,51.9,59.01,3867,377,29.4,43.4,23,956.7,7.1,Yes,32,-55.8,Sep,May,12,5,GPS,No,410,Medium,Poor,Yes,N/A,Researcher_C,12.4,Failed,No,49,23,Low
B5051,Hawk,Australia,Wetland,Windy,Avoid Predators,75.08511273,-173.0620902,43.17077872,3.176809423,2639.95,51.9,49.27,5131,699,-9,14.7,91,996.2,3.2,Yes,47,-82.9,Oct,Dec,5,0,GPS,No,127,Medium,Good,No,Injury,Researcher_C,29.6,Failed,Yes,104,27,Moderate
B5267,Hawk,Australia,Mountain,Rainy,Feeding,39.08120771,-149.6182921,-52.23047184,141.900021,2712.95,51.9,53.36,7190,294,19.7,15.8,15,968.6,3.8,No,20,-64.5,Mar,May,14,5,GPS,No,271,Low,Fair,No,Predator,Researcher_C,14.3,Failed,Yes,12,18,High
B5281,Crane,Asia,Mountain,Rainy,Avoid Predators,29.64511189,40.3618443,16.0790733,88.36631844,2706.39,51.9,44.88,3669,854,-5.3,24,44,1043.7,10.1,Yes,43,-66.8,Nov,Mar,4,9,Radio,No,168,Low,Excellent,Yes,N/A,Researcher_B,16.6,Failed,Yes,53,47,High
B5328,Crane,North America,Urban,Windy,Climate Change,-19.02911148,1.825605621,-17.92704467,-142.0384075,1830.33,51.9,47.51,5954,895,34.5,57.5,85,1037.3,17.1,Yes,78,-81.8,Mar,Dec,1,0,Radio,No,162,Low,Excellent,No,N/A,Researcher_B,8.6,Failed,No,66,70,Low
B5358,Hawk,South America,Grassland,Foggy,Breeding,-83.10760335,131.0048816,83.59765721,-37.07476843,3262.54,51.9,41.74,1045,134,4.8,9.3,69,1016,2.7,Yes,42,-86.4,Mar,Nov,2,8,GPS,No,6,Low,Fair,No,Predator,Researcher_A,24.8,Failed,No,55,3,Moderate
B6725,Swallow,Africa,Coastal,Foggy,Breeding,-14.59546771,104.0184011,-60.31408739,14.77752799,1564.23,51.9,50.58,2693,545,-5.5,23,58,1043.4,6.8,Yes,87,-77.3,Jan,Oct,2,4,Radio,Yes,48,High,Excellent,Yes,N/A,Researcher_A,23.2,Failed,No,70,45,Moderate
B6496,Eagle,Africa,Forest,Clear,Feeding,49.7979796,-163.0174232,43.70994277,-172.4476966,2617.83,51.9,52.49,7711,574,27.9,44.8,66,1010.7,17.3,Yes,23,-60.4,Nov,Apr,5,7,Radio,No,131,Low,Fair,Yes,N/A,Researcher_B,21.3,Failed,No,43,11,High
B7572,Swallow,North America,Wetland,Rainy,Avoid Predators,83.18022426,-123.2195801,89.44304698,-17.39252416,2494.77,51.9,52.76,1995,577,13.5,3,89,951,1.7,No,21,-69.2,Jan,Apr,1,7,GPS,Yes,90,Medium,Excellent,Yes,Storm,Researcher_C,24.2,Failed,No,27,8,Low
B8004,Hawk,South America,Urban,Clear,Feeding,-69.0216059,-80.05061455,-38.35967375,-101.5773257,2356.18,51.9,46.12,9520,681,25.5,57.1,35,1019.4,12.6,No,79,-78.7,Feb,Nov,8,9,Radio,Yes,219,Low,Excellent,No,Lost Signal,Researcher_C,20.7,Successful,Yes,107,71,Moderate
B8643,Swallow,Europe,Forest,Stormy,Avoid Predators,-42.03019859,125.1280912,-40.67094792,45.8771424,2737.62,51.9,43.84,3177,739,7.5,35.5,51,991.8,5.4,No,73,-76.4,Jan,Nov,7,3,Satellite,Yes,250,Low,Excellent,Yes,Injury,Researcher_C,24.6,Successful,No,32,92,Moderate
B8673,Hawk,Australia,Wetland,Rainy,Climate Change,28.19290395,115.7598644,-80.72314874,-105.0678886,2508.69,51.9,56.33,8999,361,27.3,1.7,91,980,7.3,No,12,-67.7,Nov,Dec,5,4,Satellite,No,342,Low,Excellent,No,Injury,Researcher_B,16.6,Successful,Yes,85,10,Moderate
B8835,Warbler,Africa,Wetland,Clear,Breeding,-69.39704953,165.4802571,42.11936521,-87.29686852,1747.95,51.9,49.03,9740,321,5.4,2.4,74,957.6,10.9,No,94,-58.4,Apr,Jun,10,6,Satellite,Yes,239,High,Fair,No,Lost Signal,Researcher_A,11.9,Failed,Yes,26,56,Low
B8141,Eagle,Europe,Wetland,Windy,Feeding,-38.69326349,132.8834914,89.63088061,-124.4197575,2927.3,51.9,49.23,4325,539,9.1,45.2,75,1017.3,18.5,No,59,-71.8,Sep,Nov,1,0,GPS,No,219,High,Fair,No,Predator,Researcher_A,22.5,Successful,No,89,41,High
B9084,Warbler,North America,Mountain,Rainy,Climate Change,-40.0796303,-125.7316363,65.83115152,175.5951657,2419.39,51.9,50.56,1946,430,2.7,24.7,19,958.9,18.9,Yes,54,-92.2,Oct,Mar,10,4,Satellite,Yes,82,Low,Excellent,Yes,Injury,Researcher_C,17.1,Successful,No,59,5,Low
B9209,Warbler,Africa,Coastal,Rainy,Breeding,15.82090348,62.60310503,11.93408404,-175.5820804,2118.31,51.9,55.95,4550,227,23.9,4,69,1045.7,7.5,Yes,74,-64.5,Mar,Oct,9,5,Satellite,Yes,438,High,Good,Yes,Storm,Researcher_A,29.7,Successful,Yes,39,87,Moderate
B9327,Crane,Europe,Grassland,Clear,Feeding,48.6493,37.04694537,-7.126585455,149.0398274,2390.11,51.9,51.89,9850,220,3.1,52.5,41,1046.3,7.4,Yes,38,-67.7,Nov,Apr,14,3,GPS,No,357,Low,Fair,Yes,N/A,Researcher_A,10.1,Failed,No,115,48,Moderate
B5217,Stork,North America,Wetland,Clear,Feeding,-30.68141793,-1.71468609,-45.63872005,163.4327528,3010.58,51.9,47.05,3312,235,31.8,53,10,962.2,6.7,Yes,38,-70.9,Oct,Nov,2,0,GPS,No,376,Medium,Poor,Yes,Lost Signal,Researcher_C,29.4,Successful,Yes,47,85,Low
B9375,Swallow,North America,Grassland,Clear,Feeding,33.30043421,138.9887697,-13.51964283,-73.18959999,3008.29,51.9,50.29,8342,191,7.4,47,79,974,19.1,No,39,-80.7,Sep,Apr,11,8,GPS,Yes,85,Low,Excellent,No,N/A,Researcher_B,24.9,Failed,No,91,78,Low
B9436,Goose,North America,Mountain,Stormy,Avoid Predators,46.19135127,-77.21191737,38.74299627,43.49317554,2161.18,51.9,59.12,7577,292,-5.1,29.1,60,959.9,18.4,No,90,-60.8,Feb,Apr,11,3,Radio,Yes,405,Medium,Poor,Yes,Injury,Researcher_B,19.3,Failed,No,25,21,Low
B9625,Crane,South America,Grassland,Windy,Climate Change,-6.911816419,144.0211672,-32.34968103,55.17364283,2636.13,51.9,42.61,8865,346,26.9,25.6,40,990,4.2,Yes,66,-62.1,Jan,Jun,12,0,Satellite,No,278,Medium,Poor,No,Predator,Researcher_C,13.1,Failed,No,107,49,High
B9657,Swallow,North America,Mountain,Stormy,Climate Change,-25.86126717,157.3790434,71.27470263,-35.53740791,2524.41,51.9,40.16,6706,652,31,24.4,16,1038.9,18.5,No,12,-65.4,May,Nov,8,1,Satellite,Yes,154,Low,Poor,Yes,Lost Signal,Researcher_C,7.6,Failed,Yes,22,97,Moderate
B4984,Stork,South America,Grassland,Stormy,Climate Change,-69.25987866,61.63508215,26.47064965,-1.201022071,3113.77,51.9,48.02,4144,500,9.8,10.8,99,1048,11.4,Yes,70,-64.5,Nov,May,2,7,Radio,No,70,Medium,Excellent,No,N/A,Researcher_B,13.3,Failed,No,34,40,High
B9881,Hawk,Asia,Grassland,Windy,Avoid Predators,-34.8391987,136.0159456,-26.23496312,-46.48804041,2149.5,51.9,49.75,9240,319,30,50.5,65,953.6,4,No,94,-82.6,Sep,Nov,8,3,Satellite,No,21,High,Good,No,Lost Signal,Researcher_C,21.9,Successful,No,7,84,Moderate
B9955,Goose,Asia,Urban,Rainy,Avoid Predators,16.17449745,158.5906882,46.53202491,-157.2728885,1947.09,51.9,53.89,5089,451,11.3,7.1,49,953.3,12.8,No,95,-58.1,Oct,Mar,1,1,Satellite,No,479,Medium,Excellent,Yes,Injury,Researcher_A,17.6,Successful,Yes,54,15,Low
B4294,Stork,Europe,Mountain,Rainy,Breeding,-20.42292742,-149.317088,17.31792597,121.2005951,3215.93,51.9,47.13,2639,880,18.9,46.1,38,995.4,13.8,No,42,-77.5,May,Nov,7,8,GPS,Yes,129,High,Excellent,No,Lost Signal,Researcher_A,29.3,Failed,No,20,73,High
B1050,Hawk,South America,Wetland,Foggy,Feeding,-58.7097945,-84.40643636,3.086281685,14.28988788,2212.82,52,50.61,6180,709,-1.5,9,20,989.2,13.8,No,79,-60,Nov,Dec,10,6,Radio,No,94,Medium,Poor,Yes,Predator,Researcher_A,29.2,Failed,No,73,86,Low
B1391,Crane,North America,Wetland,Windy,Feeding,-67.73892526,-92.10919516,-85.05687979,-98.71095498,2388.17,52,52.89,7676,749,3.1,44.5,33,1005.9,2.2,Yes,20,-57.9,Oct,Dec,2,6,Satellite,No,102,Low,Excellent,No,N/A,Researcher_C,25.8,Successful,Yes,93,17,Moderate
B8011,Eagle,Asia,Coastal,Foggy,Avoid Predators,62.02941607,-149.2620245,69.64241319,-51.78349057,2052.71,52,50.53,5605,777,-5.9,52.1,15,1015.5,7.9,No,82,-66.9,May,Apr,5,6,Satellite,Yes,255,High,Poor,No,Predator,Researcher_C,26.5,Failed,No,53,67,High
B2661,Crane,Asia,Forest,Clear,Breeding,-71.53696103,-62.29946074,74.51040687,-175.0645052,2472.61,52,47.35,2171,772,12.8,2.1,31,950.2,10,Yes,79,-71.3,Sep,Jun,11,2,Satellite,Yes,52,Low,Excellent,No,Lost Signal,Researcher_A,20.3,Successful,No,105,37,High
B2742,Crane,Europe,Wetland,Windy,Breeding,26.07094347,-43.52922154,-75.12184715,24.66354881,2194.49,52,40.29,1444,261,11.8,40.1,16,1039.3,4,Yes,97,-94.5,May,Oct,12,9,Radio,Yes,295,High,Good,Yes,Storm,Researcher_C,5.9,Failed,Yes,115,75,Low
B2831,Swallow,Africa,Coastal,Clear,Breeding,80.40763021,-65.95373861,39.13290793,158.898736,2497.4,52,48.78,5375,196,12.5,55.9,26,1018.5,5.8,Yes,31,-68.8,May,May,3,8,GPS,Yes,205,High,Good,Yes,Predator,Researcher_A,14.7,Failed,No,118,45,Moderate
B3119,Goose,North America,Mountain,Foggy,Avoid Predators,-37.00674102,27.16287723,78.24090942,11.55512424,2333.52,52,53.52,5893,369,18.5,50,78,1024,4.8,Yes,74,-57.5,Mar,Nov,11,9,Satellite,Yes,193,Low,Excellent,Yes,Predator,Researcher_A,16.8,Successful,Yes,23,19,Low
B3398,Crane,North America,Forest,Windy,Climate Change,-82.41392703,-57.89833233,6.021750212,48.99284819,2655.86,52,40.87,8952,175,2,41.4,75,1001.8,19.9,Yes,25,-86.7,Jan,Oct,10,9,Radio,Yes,344,Low,Good,Yes,Predator,Researcher_B,22.3,Successful,No,15,61,Moderate
B3875,Stork,North America,Wetland,Foggy,Avoid Predators,43.84244341,36.1291059,71.08663088,-178.6020249,2196.02,52,42.18,2058,327,-8.9,46.4,47,976,2.8,No,60,-85.9,Feb,May,13,7,Satellite,Yes,13,High,Excellent,Yes,Storm,Researcher_B,26.6,Successful,Yes,28,24,High
B3027,Eagle,Asia,Wetland,Foggy,Breeding,78.74939745,108.8841975,-85.58057072,85.25693634,2285.11,52,56.91,7840,551,13.7,50.2,65,1037.3,13.2,Yes,80,-89.9,May,Dec,11,5,GPS,No,430,Medium,Fair,No,N/A,Researcher_C,11,Successful,Yes,89,50,Moderate
B5741,Stork,North America,Wetland,Foggy,Feeding,-82.34520445,164.857398,-17.30506932,-52.16172236,2356.22,52,53.17,4007,368,13.4,58.6,94,988.5,17.7,Yes,88,-74.8,Jan,May,3,0,GPS,No,323,Low,Excellent,No,N/A,Researcher_B,28.1,Successful,Yes,39,74,Low
B4983,Crane,Africa,Mountain,Stormy,Climate Change,51.23165263,-101.6238622,35.2182242,-145.5020601,2966.3,52,51.76,5991,796,-9.7,57.7,64,1011.6,12,No,22,-61.9,Mar,May,7,2,Satellite,Yes,434,Medium,Excellent,Yes,Injury,Researcher_A,17.7,Successful,No,81,71,High
B5372,Crane,South America,Urban,Foggy,Avoid Predators,50.80119483,-170.7885175,-16.13961097,15.30953394,2423.58,52,51.47,4657,853,13.5,32.3,52,1028.9,13.3,Yes,20,-63.7,Oct,Jun,7,1,GPS,Yes,371,Medium,Excellent,Yes,Injury,Researcher_A,20.5,Successful,Yes,112,41,Moderate
B5563,Goose,Australia,Wetland,Clear,Avoid Predators,44.77653286,-7.213162599,-3.247848932,-35.9348213,3388.08,52,55.2,3137,626,26.2,30.6,97,1002.3,15.4,Yes,45,-60,Mar,Apr,13,5,Radio,No,495,Medium,Fair,No,Predator,Researcher_B,12,Successful,Yes,82,92,Moderate
B5925,Crane,Europe,Coastal,Rainy,Climate Change,45.34806147,68.92550881,80.73566855,120.4889658,2097.02,52,57.81,5914,230,34.4,28.4,55,983.4,13.3,Yes,86,-65.8,Oct,Dec,7,6,GPS,No,286,Low,Excellent,No,Lost Signal,Researcher_B,22.7,Successful,No,116,75,Moderate
B5928,Hawk,Asia,Wetland,Windy,Breeding,23.53263829,-110.8829584,-84.10460822,-146.1649156,2151.18,52,42.43,1514,826,5.4,45.1,16,985.9,18.7,No,97,-73.3,Oct,Apr,10,8,Satellite,Yes,117,High,Fair,No,Storm,Researcher_B,12.9,Successful,Yes,69,77,Moderate
B8421,Eagle,South America,Forest,Rainy,Breeding,-86.68476214,4.591707391,-15.30022357,-0.687199685,2521.1,52,45.37,5165,794,24.5,38.4,63,961.5,6.2,No,46,-67.7,Nov,Mar,13,4,GPS,No,291,Medium,Poor,No,N/A,Researcher_B,18.1,Failed,No,64,74,Moderate
B6240,Goose,Africa,Mountain,Windy,Feeding,46.57606712,70.1559743,-43.27946696,99.94867453,1716.66,52,59.5,8403,519,23.1,44.5,88,1014.3,3.1,Yes,15,-76.6,Sep,Nov,10,9,Satellite,Yes,53,Low,Excellent,Yes,Lost Signal,Researcher_B,10.9,Failed,No,27,63,Moderate
B1993,Stork,Asia,Forest,Stormy,Breeding,-4.086861726,90.13194329,-46.60856665,-37.36607589,2602.24,52,51.93,1471,672,30,21.1,48,955.9,8.9,Yes,23,-51.9,Oct,Mar,5,5,GPS,No,54,Low,Poor,No,Injury,Researcher_B,13,Successful,Yes,112,72,Moderate
B6298,Swallow,Africa,Wetland,Clear,Climate Change,-13.259232,-143.9708778,12.24171625,153.9589354,2539.61,52,46.87,3501,271,-4.4,47.3,43,1039.4,19.7,No,93,-58.3,Oct,Nov,2,6,Radio,Yes,412,High,Poor,Yes,Lost Signal,Researcher_B,21.4,Failed,Yes,49,17,Low
B6324,Warbler,Australia,Coastal,Clear,Avoid Predators,23.02797834,-111.0100096,-69.90164261,133.1015421,3039.49,52,50.63,7271,863,-3.6,10.3,17,988.3,8.3,No,95,-85,Oct,Nov,7,0,Satellite,No,264,High,Fair,Yes,Predator,Researcher_A,21.6,Failed,Yes,53,7,Moderate
B6330,Hawk,Asia,Wetland,Foggy,Feeding,-65.12262365,-9.709776218,6.771799374,-124.9203269,2981.67,52,53.29,5068,161,14.5,20.2,68,1043.7,19.6,No,53,-62.3,Jan,May,1,1,Radio,No,159,Low,Excellent,No,Storm,Researcher_A,6.2,Successful,No,33,40,High
B6591,Crane,Australia,Coastal,Windy,Breeding,44.67128274,-110.5363438,-58.67798659,92.96520195,2637.99,52,48.03,1158,172,-4.7,36.6,50,958,6.3,No,22,-57.8,Sep,Dec,8,0,GPS,No,326,Medium,Good,No,Lost Signal,Researcher_B,19,Failed,Yes,50,44,High
B6612,Swallow,Africa,Urban,Rainy,Feeding,62.2287583,95.67396868,-3.548363781,65.61809986,2346.83,52,53.96,2166,761,23.8,3.9,23,1017,12.7,Yes,95,-74.8,Apr,Oct,9,0,GPS,No,212,Medium,Fair,Yes,Injury,Researcher_C,23,Failed,No,45,63,High
B3223,Eagle,Africa,Wetland,Foggy,Breeding,-83.40673997,-163.259617,-65.47546485,74.3791976,2588.02,52,54.76,7496,709,25.7,32.2,46,1033.2,7,No,35,-90.6,Jan,Mar,13,2,Radio,Yes,174,High,Good,Yes,Injury,Researcher_B,12.3,Failed,Yes,68,84,High
B6689,Crane,Africa,Urban,Windy,Climate Change,59.46999589,63.54112076,56.15657199,-117.988562,2450.91,52,53.69,4832,540,15.2,15.5,32,951.4,2.9,Yes,67,-91.9,Oct,Oct,7,3,GPS,Yes,217,Medium,Fair,No,Injury,Researcher_A,15.2,Failed,Yes,73,56,Moderate
B6905,Goose,South America,Wetland,Foggy,Climate Change,-70.82466908,-57.19661517,-22.85311346,22.04241451,2463.39,52,53.76,8722,641,22.5,40.7,50,1038.6,15.1,No,15,-71.5,May,Dec,8,7,Satellite,No,30,Medium,Poor,No,Predator,Researcher_C,29.7,Failed,No,38,33,Low
B7411,Crane,Australia,Coastal,Windy,Breeding,-41.02665192,-74.32407761,60.65208824,146.0903255,2267.71,52,42.14,4648,892,-6.1,21.2,21,1031.8,17.3,Yes,92,-73.4,May,Mar,4,0,GPS,Yes,135,High,Poor,No,Predator,Researcher_B,19.3,Successful,Yes,27,78,Moderate
B7485,Crane,Asia,Grassland,Stormy,Breeding,2.495108133,94.20675065,-21.00534992,-68.03802458,2357.55,52,45.07,8248,778,21,18.6,84,1038.9,4.6,No,39,-75.6,Mar,Nov,7,6,Satellite,No,417,High,Good,No,Predator,Researcher_A,18,Failed,Yes,1,7,Low
B7552,Crane,Europe,Urban,Foggy,Avoid Predators,80.00057377,47.94198562,34.51378667,-74.73883049,2812.42,52,57.07,6447,871,8.4,7.7,93,968.8,17.4,No,94,-62.2,Oct,Dec,7,3,GPS,Yes,93,Low,Poor,Yes,Storm,Researcher_B,26,Successful,No,93,20,High
B4172,Stork,Africa,Mountain,Windy,Avoid Predators,-87.15048904,136.0551205,-57.39563522,-165.5271199,2765.55,52,53.64,5030,425,-0.8,38.1,13,1035.8,10.1,Yes,25,-59.4,May,Jun,6,7,GPS,Yes,437,Low,Fair,Yes,Storm,Researcher_B,26.1,Successful,Yes,105,96,Low
B7667,Warbler,North America,Urban,Rainy,Avoid Predators,5.560492413,93.46522838,40.80158849,-48.80650254,2260.24,52,45.74,5357,704,27.1,18.2,71,1040.3,16.7,Yes,17,-73.9,Nov,Apr,8,2,Satellite,No,20,High,Fair,No,Predator,Researcher_B,23.3,Failed,No,8,46,Moderate
B3483,Eagle,Australia,Wetland,Rainy,Breeding,47.86201406,51.83170957,-6.698395517,155.4600679,2752.18,52,59.38,3793,571,24.5,35.7,95,1038.3,16.7,No,60,-61.9,Jan,May,2,2,Satellite,Yes,360,High,Good,No,Lost Signal,Researcher_C,26.7,Successful,Yes,119,32,High
B7943,Goose,Australia,Coastal,Clear,Feeding,80.4520254,40.17258967,-48.3679785,-17.17757762,2723.97,52,49.19,7171,776,15.6,53.1,61,982.3,8.3,Yes,74,-71.1,Feb,Jun,4,6,Radio,No,16,High,Fair,No,Storm,Researcher_A,14.6,Successful,No,34,29,Low
B8300,Warbler,Africa,Grassland,Foggy,Climate Change,-33.99692711,38.36893627,37.93356929,79.99313245,2446.71,52,49.37,9187,420,-1.2,9.1,54,1015.6,19.9,No,14,-70.8,Oct,Mar,13,5,Radio,Yes,376,Low,Fair,No,N/A,Researcher_B,7.1,Failed,No,108,28,High
B9747,Eagle,Asia,Mountain,Rainy,Avoid Predators,-23.9975179,-4.603983012,-6.509111432,-49.74528063,2959.93,52,48.98,7332,743,-6.8,58.4,50,1048.6,19.4,Yes,99,-68,Mar,Dec,8,5,Satellite,No,64,Medium,Fair,No,Injury,Researcher_B,17.1,Failed,Yes,72,87,Low
B9144,Hawk,Africa,Grassland,Clear,Climate Change,68.48236826,-27.42080761,64.63583343,-43.66448116,2165.82,52,49.48,1580,750,7,57.2,45,1046,3.4,No,15,-63.7,Jan,Oct,8,0,Satellite,No,179,Low,Excellent,Yes,Lost Signal,Researcher_B,5.3,Successful,Yes,96,16,Low
B9319,Goose,Asia,Wetland,Windy,Avoid Predators,-48.53626922,1.996051301,-16.78852833,102.3642741,3375.35,52,48.26,2005,661,29.9,1.6,84,1030.4,18.9,No,62,-79.2,Jan,May,9,6,GPS,No,348,High,Excellent,No,Predator,Researcher_A,15.1,Successful,No,69,36,High
B8600,Eagle,Europe,Wetland,Clear,Climate Change,84.35242211,-81.38968735,83.32399358,69.58055978,2999.43,52,50.48,1837,155,32.3,43.5,28,1022,18.3,Yes,16,-79.2,Mar,Oct,6,0,GPS,Yes,41,High,Fair,No,Storm,Researcher_C,11.9,Successful,Yes,107,83,Moderate
B9550,Crane,Europe,Wetland,Foggy,Feeding,59.72060808,126.8143303,65.46738223,17.77768213,2407.8,52,50.74,6209,170,-3.3,37.6,35,1004.2,8,No,34,-84.1,May,Mar,13,0,GPS,No,275,Low,Good,No,Injury,Researcher_A,12.3,Successful,Yes,3,47,Low
B9823,Goose,Australia,Urban,Windy,Breeding,-86.893829,73.93312883,-43.21947762,132.1658579,2558.73,52,41.28,3926,114,28.2,1.2,71,1037.9,9.9,Yes,70,-56.3,Oct,Dec,1,3,GPS,Yes,137,Low,Excellent,Yes,N/A,Researcher_A,26,Successful,Yes,84,25,Low
B10221,Warbler,Europe,Urban,Foggy,Climate Change,14.65039786,-116.2606444,5.535253446,-46.90970073,2008.05,52,53.89,1528,151,24.3,24.6,34,1015.3,19.4,Yes,56,-67.4,Mar,Apr,1,8,GPS,No,20,High,Excellent,No,N/A,Researcher_C,17.3,Successful,Yes,81,95,High
B10226,Warbler,Africa,Mountain,Foggy,Climate Change,-60.93066711,-18.51131758,11.14562774,-42.27776464,3142.59,52,52.36,3879,355,4,35.9,67,1034.8,11.6,Yes,59,-80.2,Jan,Nov,4,2,Satellite,Yes,55,Low,Excellent,Yes,Storm,Researcher_B,18.7,Failed,No,92,90,Moderate
